time,pivot_x,pivot_y,tipA_x,tipA_y,tipB_x,tipB_y,tipC_x,tipC_y,ball1A_x,ball1A_y,ball2A_x,ball2A_y,ball1B_x,ball1B_y,ball2B_x,ball2B_y,ball1C_x,ball1C_y,ball2C_x,ball2C_y
0.0000,0.000000,0.000000,-0.900000,1.558846,1.800000,0.000000,-1.157018,-1.378880,-0.801038,1.171281,-0.663879,0.795532,1.662841,-0.375749,1.818608,-0.744173,-1.073634,-1.770092,-1.334367,-2.073437
0.0100,0.000000,0.000000,-0.946511,1.531051,1.799184,0.054177,-1.114991,-1.413080,-0.847739,1.143438,-0.710523,0.767709,1.663046,-0.321943,1.818533,-0.690486,-1.032635,-1.804510,-1.292770,-2.108368
0.0200,0.000000,0.000000,-0.992481,1.501660,1.796716,0.108684,-1.071650,-1.446225,-0.894308,1.113894,-0.756921,0.738228,1.663651,-0.268534,1.818311,-0.637425,-0.992391,-1.838294,-1.250692,-2.143712
0.0300,0.000000,0.000000,-1.037854,1.470666,1.792561,0.163475,-1.027007,-1.478261,-0.940743,1.082633,-0.803065,0.707074,1.664647,-0.215521,1.817939,-0.584982,-0.952942,-1.871345,-1.208090,-2.179402
0.0400,0.000000,0.000000,-1.082568,1.438070,1.786689,0.218496,-0.981084,-1.509130,-0.987045,1.049644,-0.848953,0.674236,1.666040,-0.162874,1.817410,-0.533127,-0.914342,-1.903523,-1.164891,-2.215332
0.0500,0.000000,0.000000,-1.126551,1.403882,1.779073,0.273680,-0.933914,-1.538767,-1.033218,1.014923,-0.894585,0.639715,1.667845,-0.110544,1.816708,-0.481812,-0.876660,-1.934648,-1.120999,-2.251348
0.0600,0.000000,0.000000,-1.169720,1.368121,1.769688,0.328946,-0.885546,-1.567102,-1.079269,0.978482,-0.939963,0.603524,1.670083,-0.058454,1.815808,-0.430965,-0.839971,-1.964497,-1.076281,-2.287232
0.0700,0.000000,0.000000,-1.211983,1.330826,1.758521,0.384195,-0.836045,-1.594060,-1.125213,0.940351,-0.985099,0.565693,1.672777,-0.006507,1.814682,-0.380490,-0.804351,-1.992803,-1.030571,-2.322688
0.0800,0.000000,0.000000,-1.253234,1.292054,1.745569,0.439305,-0.785503,-1.619563,-1.171065,0.900585,-1.030013,0.526280,1.675945,0.045411,1.813293,-0.330269,-0.769856,-2.019257,-0.983670,-2.357316
0.0900,0.000000,0.000000,-1.293353,1.251893,1.730848,0.494130,-0.734042,-1.643527,-1.216847,0.859278,-1.074737,0.485373,1.679588,0.097428,1.811602,-0.280159,-0.736503,-2.043520,-0.935351,-2.390592
0.1000,0.000000,0.000000,-1.332204,1.210467,1.714398,0.548489,-0.681826,-1.665867,-1.262581,0.816573,-1.119320,0.443108,1.683678,0.149671,1.809569,-0.230002,-0.704221,-2.065240,-0.885387,-2.421861
0.1100,0.000000,0.000000,-1.369634,1.167948,1.696290,0.602164,-0.629069,-1.686497,-1.308287,0.772680,-1.163836,0.399674,1.688152,0.202247,1.807162,-0.179639,-0.672810,-2.084098,-0.833593,-2.450362
0.1200,0.000000,0.000000,-1.405479,1.124557,1.676635,0.654902,-0.576036,-1.705339,-1.353974,0.727887,-1.208381,0.355325,1.692902,0.255233,1.804362,-0.128924,-0.641890,-2.099881,-0.779892,-2.475322
0.1300,0.000000,0.000000,-1.439579,1.080561,1.655583,0.706432,-0.523030,-1.722336,-1.399623,0.682562,-1.253077,0.310373,1.697782,0.308664,1.801165,-0.077745,-0.610909,-2.112563,-0.724382,-2.496130
0.1400,0.000000,0.000000,-1.471805,1.036239,1.633311,0.756501,-0.470359,-1.737459,-1.445182,0.637126,-1.298060,0.265164,1.702613,0.362550,1.797583,-0.026012,-0.579233,-2.122356,-0.667351,-2.512530
0.1500,0.000000,0.000000,-1.502081,0.991843,1.610002,0.804919,-0.418285,-1.750725,-1.490551,0.592009,-1.343464,0.220034,1.707194,0.416907,1.793629,0.026357,-0.546298,-2.129687,-0.609210,-2.524709
0.1600,0.000000,0.000000,-1.530399,0.947565,1.585815,0.851582,-0.366993,-1.762191,-1.535591,0.547599,-1.389399,0.175271,1.711291,0.471772,1.789321,0.079456,-0.511730,-2.135086,-0.550387,-2.533214
0.1700,0.000000,0.000000,-1.556806,0.903523,1.560877,0.896472,-0.316575,-1.771942,-1.580126,0.504204,-1.435944,0.131093,1.714633,0.527203,1.784676,0.133384,-0.475368,-2.139073,-0.491236,-2.538758
0.1800,0.000000,0.000000,-1.581389,0.859773,1.535279,0.939637,-0.267055,-1.780079,-1.623966,0.462045,-1.483144,0.087653,1.716914,0.583254,1.779717,0.188215,-0.437214,-2.142082,-0.432009,-2.542048
0.1900,0.000000,0.000000,-1.604251,0.816319,1.509079,0.981163,-0.218403,-1.786701,-1.666908,0.421257,-1.531014,0.045049,1.717817,0.639947,1.774471,0.243979,-0.397352,-2.144440,-0.372864,-2.543690
0.2000,0.000000,0.000000,-1.625501,0.773140,1.482309,1.021156,-0.170559,-1.791901,-1.708757,0.381900,-1.579545,0.003345,1.717036,0.697268,1.768969,0.300654,-0.355896,-2.146373,-0.313896,-2.544162
0.2100,0.000000,0.000000,-1.645241,0.730193,1.454986,1.059724,-0.123451,-1.795762,-1.749320,0.343971,-1.628710,-0.037413,1.714295,0.755160,1.763239,0.358166,-0.312953,-2.148024,-0.255160,-2.543827
0.2200,0.000000,0.000000,-1.663562,0.687432,1.427115,1.096970,-0.077003,-1.798352,-1.788416,0.307417,-1.678470,-0.077176,1.709358,0.813529,1.757302,0.416413,-0.268613,-2.149473,-0.196684,-2.542953
0.2300,0.000000,0.000000,-1.680541,0.644812,1.398694,1.132985,-0.031146,-1.799731,-1.825875,0.272149,-1.728776,-0.115887,1.702036,0.872248,1.751171,0.475277,-0.222941,-2.150750,-0.138487,-2.541733
0.2400,0.000000,0.000000,-1.696244,0.602292,1.369722,1.167844,0.014180,-1.799944,-1.861538,0.238043,-1.779570,-0.153469,1.692184,0.931162,1.744849,0.534644,-0.175983,-2.151851,-0.080578,-2.540306
0.2500,0.000000,0.000000,-1.710725,0.559841,1.340198,1.201611,0.059024,-1.799032,-1.895258,0.204950,-1.830779,-0.189819,1.679698,0.990092,1.738330,0.594412,-0.127766,-2.152740,-0.022966,-2.538767
0.2600,0.000000,0.000000,-1.724025,0.517434,1.310123,1.234333,0.103423,-1.797026,-1.926901,0.172700,-1.882317,-0.224807,1.664512,1.048838,1.731598,0.654503,-0.078305,-2.153362,0.034341,-2.537173
0.2700,0.000000,0.000000,-1.736180,0.475056,1.279501,1.266048,0.147402,-1.793955,-1.956353,0.141104,-1.934076,-0.258275,1.646599,1.107181,1.724625,0.714865,-0.027601,-2.153641,0.091331,-2.535550
0.2800,0.000000,0.000000,-1.747218,0.432700,1.248338,1.296785,0.190979,-1.789840,-1.983517,0.109958,-1.985918,-0.290035,1.625967,1.164888,1.717374,0.775472,0.024351,-2.153482,0.147989,-2.533894
0.2900,0.000000,0.000000,-1.757162,0.390363,1.216645,1.326565,0.234163,-1.784704,-2.008323,0.079047,-2.037670,-0.319875,1.602658,1.221714,1.709792,0.836328,0.077565,-2.152776,0.204295,-2.532169
0.3000,0.000000,0.000000,-1.766031,0.348046,1.184432,1.355404,0.276962,-1.778565,-2.030727,0.048153,-2.089111,-0.347563,1.576754,1.277407,1.701812,0.897459,0.132057,-2.151395,0.260221,-2.530307
0.3100,0.000000,0.000000,-1.773842,0.305753,1.151711,1.383316,0.319376,-1.771440,-2.050716,0.017065,-2.139967,-0.372851,1.548369,1.331717,1.693344,0.958913,0.187843,-2.149195,0.315731,-2.528200
0.3200,0.000000,0.000000,-1.780611,0.263488,1.118492,1.410310,0.361407,-1.763345,-2.068309,-0.014414,-2.189895,-0.395488,1.517652,1.384397,1.684278,1.020755,0.244936,-2.146012,0.370782,-2.525700
0.3300,0.000000,0.000000,-1.786350,0.221253,1.084786,1.436398,0.403058,-1.754293,-2.083559,-0.046454,-2.238483,-0.415233,1.484784,1.435216,1.674477,1.083056,0.303339,-2.141664,0.425322,-2.522611
0.3400,0.000000,0.000000,-1.791073,0.179050,1.050598,1.461589,0.444331,-1.744296,-2.096552,-0.079179,-2.285242,-0.431877,1.449972,1.483957,1.663775,1.145891,0.363034,-2.135948,0.479294,-2.518680
0.3500,0.000000,0.000000,-1.794788,0.136881,1.015936,1.485891,0.485228,-1.733365,-2.107406,-0.112658,-2.329608,-0.445263,1.413449,1.530428,1.651977,1.209329,0.423966,-2.128646,0.532640,-2.513600
0.3600,0.000000,0.000000,-1.797505,0.094748,0.980807,1.509310,0.525748,-1.721508,-2.116272,-0.146886,-2.370960,-0.455324,1.375465,1.574465,1.638854,1.273424,0.486028,-2.119531,0.585311,-2.507013
0.3700,0.000000,0.000000,-1.799229,0.052662,0.945221,1.531847,0.565887,-1.708734,-2.123327,-0.181776,-2.408650,-0.462116,1.336283,1.615935,1.624149,1.338207,0.549040,-2.108379,0.637276,-2.498526
0.3800,0.000000,0.000000,-1.799969,0.010641,0.909199,1.553498,0.605626,-1.695057,-2.128765,-0.217159,-2.442061,-0.465847,1.296175,1.654739,1.607573,1.403679,0.612727,-2.094993,0.688536,-2.487744
0.3900,0.000000,0.000000,-1.799728,-0.031281,0.872774,1.574251,0.644938,-1.680493,-2.132790,-0.252798,-2.470670,-0.466895,1.255413,1.690817,1.588809,1.469804,0.676722,-2.079228,0.739136,-2.474328
0.4000,0.000000,0.000000,-1.798517,-0.073051,0.835995,1.594087,0.683774,-1.665068,-2.135591,-0.288413,-2.494115,-0.465784,1.214261,1.724142,1.567516,1.536496,0.740578,-2.061015,0.789168,-2.458052
0.4100,0.000000,0.000000,-1.796348,-0.114596,0.798931,1.612981,0.722072,-1.648821,-2.137326,-0.323724,-2.512242,-0.463142,1.172973,1.754730,1.543331,1.603617,0.803814,-2.040380,0.838759,-2.438851
0.4200,0.000000,0.000000,-1.793243,-0.155819,0.761679,1.630903,0.759747,-1.631804,-2.138104,-0.358479,-2.525103,-0.459631,1.131782,1.782638,1.515878,1.670966,0.865973,-2.017441,0.888051,-2.416832
0.4300,0.000000,0.000000,-1.789232,-0.196594,0.724361,1.647817,0.796691,-1.614089,-2.137984,-0.392482,-2.532927,-0.455884,1.090899,1.807972,1.484779,1.738269,0.926665,-1.992384,0.937178,-2.392245
0.4400,0.000000,0.000000,-1.784360,-0.236770,0.687131,1.663686,0.832778,-1.595770,-2.136979,-0.425608,-2.536076,-0.452461,1.050508,1.830891,1.449680,1.805174,0.985592,-1.965429,0.986246,-2.365428
0.4500,0.000000,0.000000,-1.778687,-0.276177,0.650167,1.678476,0.867868,-1.576961,-2.135075,-0.457801,-2.534995,-0.449822,1.010755,1.851614,1.410273,1.871250,1.042544,-1.936806,1.035330,-2.336741
0.4600,0.000000,0.000000,-1.772287,-0.314643,0.613654,1.692167,0.901825,-1.557790,-2.132250,-0.489075,-2.530168,-0.448320,0.971741,1.870420,1.366329,1.935994,1.097374,-1.906733,1.084476,-2.306525
0.4700,0.000000,0.000000,-1.765243,-0.352017,0.577766,1.704754,0.934536,-1.538389,-2.128491,-0.519501,-2.522087,-0.448211,0.933511,1.887636,1.317738,1.998854,1.149983,-1.875410,1.133704,-2.275079
0.4800,0.000000,0.000000,-1.757644,-0.388187,0.542642,1.716257,0.965926,-1.518877,-2.123809,-0.549194,-2.511227,-0.449661,0.896047,1.903620,1.264524,2.059263,1.200297,-1.843022,1.183017,-2.242649
0.4900,0.000000,0.000000,-1.749568,-0.423098,0.508370,1.726719,0.995970,-1.499348,-2.118233,-0.578295,-2.498026,-0.452765,0.859268,1.918736,1.206861,2.116674,1.248264,-1.809747,1.232404,-2.209433
0.5000,0.000000,0.000000,-1.741084,-0.456756,0.474980,1.736201,1.024696,-1.479864,-2.111813,-0.606955,-2.482870,-0.457566,0.823036,1.933322,1.145057,2.170604,1.293849,-1.775764,1.281848,-2.175584
0.5100,0.000000,0.000000,-1.732243,-0.489217,0.442447,1.744775,1.052176,-1.460454,-2.104605,-0.635322,-2.466091,-0.464068,0.787169,1.947670,1.079533,2.220661,1.337040,-1.741261,1.331323,-2.141220
0.5200,0.000000,0.000000,-1.723078,-0.520580,0.410703,1.752519,1.078512,-1.441115,-2.096663,-0.663526,-2.447968,-0.472254,0.751459,1.962008,1.010781,2.266560,1.377853,-1.706436,1.380797,-2.106425
0.5300,0.000000,0.000000,-1.713605,-0.550962,0.379655,1.759506,1.103822,-1.421821,-2.088034,-0.691684,-2.428727,-0.482094,0.715688,1.976490,0.939329,2.308129,1.416331,-1.671497,1.430234,-2.071256
0.5400,0.000000,0.000000,-1.703828,-0.580490,0.349195,1.765804,1.128226,-1.402536,-2.078752,-0.719891,-2.408555,-0.493550,0.679640,1.991207,0.865706,2.345296,1.452549,-1.636661,1.479593,-2.035745
0.5500,0.000000,0.000000,-1.693746,-0.609283,0.319219,1.771468,1.151834,-1.383213,-2.068839,-0.748225,-2.387602,-0.506585,0.643115,2.006183,0.790417,2.378073,1.486605,-1.602139,1.528824,-1.999905
0.5600,0.000000,0.000000,-1.683348,-0.637448,0.289628,1.776546,1.174744,-1.363810,-2.058307,-0.776751,-2.365995,-0.521157,0.605934,2.021394,0.713925,2.406541,1.518618,-1.568139,1.577871,-1.963726
0.5700,0.000000,0.000000,-1.672625,-0.665076,0.260340,1.781074,1.197038,-1.344284,-2.047158,-0.805522,-2.343836,-0.537227,0.567939,2.036774,0.636644,2.430829,1.548724,-1.534855,1.626667,-1.927188
0.5800,0.000000,0.000000,-1.661566,-0.692242,0.231284,1.785079,1.218784,-1.324601,-2.035384,-0.834580,-2.321213,-0.554756,0.528996,2.052226,0.558939,2.451104,1.577064,-1.502464,1.675135,-1.890255
0.5900,0.000000,0.000000,-1.650161,-0.719006,0.202403,1.788584,1.240033,-1.304729,-2.022972,-0.863960,-2.298201,-0.573704,0.488994,2.067628,0.481118,2.467550,1.603782,-1.471122,1.723184,-1.852885
0.6000,0.000000,0.000000,-1.638399,-0.745418,0.173649,1.791604,1.260829,-1.284644,-2.009903,-0.893692,-2.274863,-0.594031,0.447842,2.082840,0.403446,2.480368,1.629019,-1.440966,1.770708,-1.815030
0.6100,0.000000,0.000000,-1.626271,-0.771519,0.144981,1.794152,1.281208,-1.264320,-1.996152,-0.923796,-2.251254,-0.615700,0.405469,2.097707,0.326140,2.489762,1.652905,-1.412108,1.817586,-1.776636
0.6200,0.000000,0.000000,-1.613766,-0.797346,0.116361,1.796235,1.301200,-1.243735,-1.981690,-0.954290,-2.227422,-0.638671,0.361822,2.112066,0.249380,2.495936,1.675560,-1.384642,1.863675,-1.737647
0.6300,0.000000,0.000000,-1.600868,-0.822936,0.087751,1.797860,1.320835,-1.222863,-1.966483,-0.985186,-2.203410,-0.662904,0.316865,2.125742,0.173306,2.499093,1.697088,-1.358635,1.908812,-1.698007
0.6400,0.000000,0.000000,-1.587558,-0.848327,0.059106,1.799029,1.340144,-1.201672,-1.950493,-1.016488,-2.179255,-0.688360,0.270580,2.138557,0.098031,2.499426,1.717573,-1.334136,1.952803,-1.657658
0.6500,0.000000,0.000000,-1.573812,-0.873564,0.030377,1.799744,1.359157,-1.180123,-1.933678,-1.048198,-2.154990,-0.714999,0.222967,2.150328,0.023636,2.497124,1.737084,-1.311164,1.995428,-1.616547
0.6600,0.000000,0.000000,-1.559598,-0.898697,0.001505,1.799999,1.377912,-1.158170,-1.915992,-1.080309,-2.130644,-0.742782,0.174042,2.160874,-0.049821,2.492364,1.755664,-1.289712,2.036425,-1.574622
0.6700,0.000000,0.000000,-1.544873,-0.923779,-0.027580,1.799789,1.396446,-1.135754,-1.897388,-1.112811,-2.106244,-0.771667,0.123845,2.170019,-0.122305,2.485313,1.773340,-1.269735,2.075496,-1.531846
0.6800,0.000000,0.000000,-1.529590,-0.948869,-0.056950,1.799099,1.414796,-1.112812,-1.877818,-1.145688,-2.081813,-0.801615,0.072433,2.177596,-0.193798,2.476128,1.790117,-1.251140,2.112300,-1.488202
0.6900,0.000000,0.000000,-1.513700,-0.974018,-0.086674,1.797912,1.432994,-1.089279,-1.857234,-1.178919,-2.057371,-0.832588,0.019882,2.183458,-0.264303,2.464952,1.805983,-1.233776,2.146464,-1.443710
0.7000,0.000000,0.000000,-1.497158,-0.999259,-0.116805,1.796206,1.451055,-1.065101,-1.835592,-1.212477,-2.032938,-0.864548,-0.033711,2.187480,-0.333832,2.451918,1.820917,-1.217423,2.177611,-1.398447
0.7100,0.000000,0.000000,-1.479934,-1.024595,-0.147358,1.793958,1.468971,-1.040252,-1.812850,-1.246331,-2.008529,-0.897462,-0.088239,2.189565,-0.402411,2.437146,1.834901,-1.201792,2.205398,-1.352563
0.7200,0.000000,0.000000,-1.462031,-1.049983,-0.178296,1.791148,1.486705,-1.014745,-1.788970,-1.280442,-1.984157,-0.931298,-0.143585,2.189639,-0.470071,2.420739,1.847933,-1.186543,2.229588,-1.306292
0.7300,0.000000,0.000000,-1.443481,-1.075342,-0.209533,1.787763,1.504191,-0.988640,-1.763914,-1.314764,-1.959831,-0.966029,-0.199635,2.187640,-0.536846,2.402789,1.860035,-1.171328,2.250097,-1.259937
0.7400,0.000000,0.000000,-1.424344,-1.100566,-0.240946,1.783801,1.521348,-0.962029,-1.737650,-1.349241,-1.935562,-1.001633,-0.256273,2.183507,-0.602763,2.383369,1.871257,-1.155842,2.267031,-1.213833
0.7500,0.000000,0.000000,-1.404685,-1.125549,-0.272412,1.779267,1.538101,-0.935012,-1.710143,-1.383803,-1.911354,-1.038095,-0.313392,2.177163,-0.667843,2.362537,1.881665,-1.139862,2.280652,-1.168302
0.7600,0.000000,0.000000,-1.384561,-1.150213,-0.303833,1.774172,1.554395,-0.907666,-1.681363,-1.418371,-1.887210,-1.075403,-0.370877,2.168513,-0.732092,2.340337,1.891323,-1.123256,2.291323,-1.123614
0.7700,0.000000,0.000000,-1.364004,-1.174519,-0.335161,1.768521,1.570203,-0.880035,-1.651287,-1.452850,-1.863130,-1.113553,-0.428612,2.157452,-0.795502,2.316800,1.900284,-1.105970,2.299438,-1.079972
0.7800,0.000000,0.000000,-1.343011,-1.198466,-0.366397,1.762315,1.585527,-0.852118,-1.619902,-1.487138,-1.839108,-1.152551,-0.486468,2.143868,-0.858050,2.291945,1.908578,-1.087995,2.305380,-1.037516
0.7900,0.000000,0.000000,-1.321552,-1.222088,-0.397583,1.755542,1.600385,-0.823874,-1.587215,-1.521125,-1.815134,-1.192411,-0.544307,2.127660,-0.919702,2.265785,1.916206,-1.069347,2.309487,-0.996335
0.8000,0.000000,0.000000,-1.299571,-1.245438,-0.428795,1.748180,1.614808,-0.795232,-1.553256,-1.554702,-1.791186,-1.233160,-0.601979,2.108746,-0.980409,2.238324,1.923148,-1.050039,2.312052,-0.956478
0.8100,0.000000,0.000000,-1.276991,-1.268580,-0.460127,1.740196,1.628832,-0.766099,-1.518079,-1.587761,-1.767233,-1.274836,-0.659327,2.087067,-1.040110,2.209561,1.929358,-1.030076,2.313326,-0.917966
0.8200,0.000000,0.000000,-1.253725,-1.291578,-0.491677,1.731547,1.642486,-0.736370,-1.481768,-1.620206,-1.743231,-1.317489,-0.716193,2.062595,-1.098731,2.179488,1.934770,-1.009445,2.313519,-0.880799
0.8300,0.000000,0.000000,-1.229682,-1.314489,-0.523540,1.722181,1.655792,-0.705942,-1.444433,-1.651953,-1.719118,-1.361181,-0.772412,2.035330,-1.156189,2.148093,1.939306,-0.988111,2.312814,-0.844963
0.8400,0.000000,0.000000,-1.204773,-1.337357,-0.555798,1.712042,1.668761,-0.674713,-1.406208,-1.682934,-1.694818,-1.405978,-0.827823,2.005304,-1.212386,2.115356,1.942875,-0.966023,2.311373,-0.810430
0.8500,0.000000,0.000000,-1.178913,-1.360208,-0.588518,1.701072,1.681389,-0.642597,-1.367245,-1.713097,-1.670234,-1.451951,-0.882262,1.972576,-1.267216,2.081252,1.945383,-0.943108,2.309337,-0.777164
0.8600,0.000000,0.000000,-1.152026,-1.383053,-0.621746,1.689210,1.693661,-0.609518,-1.327710,-1.742407,-1.645253,-1.499166,-0.935569,1.937234,-1.320567,2.045752,1.946738,-0.919279,2.306834,-0.745121
0.8700,0.000000,0.000000,-1.124048,-1.405886,-0.655509,1.676397,1.705548,-0.575418,-1.287776,-1.770843,-1.619742,-1.547686,-0.987580,1.899397,-1.372323,2.008819,1.946857,-0.894433,2.303978,-0.714253
0.8800,0.000000,0.000000,-1.094928,-1.428682,-0.689811,1.662576,1.717010,-0.540257,-1.247622,-1.798391,-1.593551,-1.597559,-1.038140,1.859216,-1.422372,1.970416,1.945670,-0.868456,2.300866,-0.684511
0.8900,0.000000,0.000000,-1.064628,-1.451402,-0.724637,1.647696,1.727996,-0.504014,-1.207426,-1.825044,-1.566514,-1.648818,-1.087098,1.816876,-1.470620,1.930503,1.943135,-0.841231,2.297583,-0.655847
0.9000,0.000000,0.000000,-1.033126,-1.473992,-0.759952,1.631709,1.738449,-0.466686,-1.167362,-1.850795,-1.538446,-1.701475,-1.134320,1.772591,-1.516993,1.889047,1.939240,-0.812637,2.294192,-0.628221
0.9100,0.000000,0.000000,-1.000416,-1.496385,-0.795700,1.614578,1.748304,-0.428289,-1.127602,-1.875626,-1.509144,-1.755519,-1.179693,1.726601,-1.561452,1.846018,1.934013,-0.782567,2.290737,-0.601603
0.9200,0.000000,0.000000,-0.966506,-1.518508,-0.831813,1.596273,1.757495,-0.388858,-1.088316,-1.899509,-1.478381,-1.810911,-1.223132,1.679157,-1.603995,1.801400,1.927521,-0.750924,2.287233,-0.575974
0.9300,0.000000,0.000000,-0.931418,-1.540279,-0.868212,1.576771,1.765953,-0.348440,-1.049676,-1.922399,-1.445901,-1.867578,-1.264585,1.630517,-1.644659,1.755191,1.919878,-0.717638,2.283667,-0.551332
0.9400,0.000000,0.000000,-0.895180,-1.561619,-0.904812,1.556058,1.773611,-0.307088,-1.011853,-1.944225,-1.411410,-1.925404,-1.304038,1.580927,-1.683516,1.707402,1.911239,-0.682666,2.279995,-0.527686
0.9500,0.000000,0.000000,-0.857824,-1.582447,-0.941527,1.534121,1.780407,-0.264862,-0.975029,-1.964890,-1.374562,-1.984215,-1.341512,1.530611,-1.720665,1.658059,1.901791,-0.646000,2.276138,-0.505059
0.9600,0.000000,0.000000,-0.819385,-1.602688,-0.978275,1.510952,1.786280,-0.221819,-0.939391,-1.984262,-1.334941,-2.043759,-1.377058,1.479767,-1.756217,1.607197,1.891752,-0.607663,2.271986,-0.483476
0.9700,0.000000,0.000000,-0.779898,-1.622270,-1.014978,1.486546,1.791176,-0.178015,-0.905130,-2.002160,-1.292037,-2.103665,-1.410753,1.428563,-1.790291,1.554860,1.881358,-0.567717,2.267397,-0.462961
0.9800,0.000000,0.000000,-0.739399,-1.641124,-1.051556,1.460901,1.795042,-0.133510,-0.872437,-2.018352,-1.245219,-2.163383,-1.442688,1.377140,-1.822998,1.501092,1.870854,-0.526260,2.262204,-0.443529
0.9900,0.000000,0.000000,-0.697940,-1.659180,-1.087922,1.434024,1.797829,-0.088376,-0.841462,-2.032545,-1.193702,-2.222089,-1.472952,1.325618,-1.854428,1.445936,1.860488,-0.483438,2.256222,-0.425178
1.0000,0.000000,0.000000,-0.655605,-1.676360,-1.123967,1.405951,1.799493,-0.042719,-0.812248,-2.044413,-1.136561,-2.278552,-1.501617,1.274115,-1.884636,1.389426,1.850502,-0.439453,2.249254,-0.407881
1.0100,0.000000,0.000000,-0.612541,-1.692570,-1.159538,1.376761,1.799997,0.003293,-0.784579,-2.053684,-1.072840,-2.331003,-1.528709,1.222771,-1.913623,1.331586,1.841121,-0.394588,2.241110,-0.391580
1.0200,0.000000,0.000000,-0.568986,-1.707705,-1.194423,1.346609,1.799322,0.049397,-0.757783,-2.060346,-1.001907,-2.377211,-1.554193,1.171780,-1.941325,1.272423,1.832535,-0.349221,2.231624,-0.376190
1.0300,0.000000,0.000000,-0.525248,-1.721660,-1.228378,1.315708,1.797477,0.095271,-0.730653,-2.064893,-0.924011,-2.415054,-1.578004,1.121386,-1.967620,1.211940,1.824882,-0.303789,2.220682,-0.361599
1.0400,0.000000,0.000000,-0.481605,-1.734375,-1.261211,1.284269,1.794498,0.140631,-0.701786,-2.068321,-0.840540,-2.443485,-1.600127,1.071818,-1.992382,1.150153,1.818244,-0.258664,2.208214,-0.347680
1.0500,0.000000,0.000000,-0.438203,-1.745846,-1.292845,1.252418,1.790433,0.185338,-0.670149,-2.071732,-0.753508,-2.462949,-1.620665,1.023215,-2.015530,1.087100,1.812669,-0.214044,2.194167,-0.334291
1.0600,0.000000,0.000000,-0.395067,-1.756110,-1.323302,1.220193,1.785324,0.229383,-0.635308,-2.075929,-0.664756,-2.474843,-1.639816,0.975614,-2.037018,1.022842,1.808197,-0.169962,2.178475,-0.321272
1.0700,0.000000,0.000000,-0.352169,-1.765213,-1.352635,1.187594,1.779207,0.272808,-0.597255,-2.081334,-0.575592,-2.480747,-1.657808,0.929002,-2.056795,0.957448,1.804877,-0.126367,2.161045,-0.308423
1.0800,0.000000,0.000000,-0.309492,-1.773193,-1.380885,1.154624,1.772109,0.315641,-0.556157,-2.088084,-0.486836,-2.482032,-1.674854,0.883364,-2.074781,0.891001,1.802762,-0.083183,2.141762,-0.295501
1.0900,0.000000,0.000000,-0.267056,-1.780079,-1.408065,1.121317,1.764066,0.357872,-0.512214,-2.096145,-0.398982,-2.479783,-1.691141,0.838707,-2.090855,0.823597,1.801901,-0.040335,2.120494,-0.282199
1.1000,0.000000,0.000000,-0.224928,-1.785891,-1.434163,1.087739,1.755119,0.399447,-0.465607,-2.105381,-0.312318,-2.474844,-1.706822,0.795067,-2.104846,0.755356,1.802324,0.002243,2.097104,-0.268136
1.1100,0.000000,0.000000,-0.183214,-1.790651,-1.459143,1.053994,1.745325,0.440274,-0.416478,-2.115595,-0.227012,-2.467877,-1.722028,0.752512,-2.116533,0.686438,1.804023,0.044604,2.071466,-0.252843
1.1200,0.000000,0.000000,-0.142054,-1.794386,-1.482957,1.020215,1.734757,0.480229,-0.364939,-2.126534,-0.143148,-2.459414,-1.736870,0.711140,-2.125647,0.617049,1.806925,0.086793,2.043486,-0.235757
1.1300,0.000000,0.000000,-0.101605,-1.797130,-1.505558,0.986557,1.723501,0.519178,-0.311073,-2.137898,-0.060753,-2.449891,-1.751444,0.671057,-2.131872,0.547467,1.810854,0.128832,2.013151,-0.216241
1.1400,0.000000,0.000000,-0.062010,-1.798932,-1.526916,0.953168,1.711651,0.557001,-0.254946,-2.149325,0.020186,-2.439674,-1.765831,0.632357,-2.134869,0.478049,1.815497,0.170716,1.980569,-0.193635
1.1500,0.000000,0.000000,-0.023363,-1.799848,-1.547033,0.920157,1.699295,0.593630,-0.196609,-2.160384,0.099717,-2.429068,-1.780106,0.595077,-2.134316,0.409242,1.820399,0.212404,1.946011,-0.167362
1.1600,0.000000,0.000000,0.014331,-1.799943,-1.565962,0.887560,1.686491,0.629084,-0.136123,-2.170569,0.177908,-2.418328,-1.794320,0.559151,-2.129963,0.341565,1.824998,0.253829,1.909915,-0.137053
1.1700,0.000000,0.000000,0.051177,-1.799272,-1.583804,0.855315,1.673259,0.663478,-0.073579,-2.179320,0.254842,-2.407661,-1.808497,0.524387,-2.121694,0.275575,1.828705,0.294918,1.872824,-0.102641
1.1800,0.000000,0.000000,0.087374,-1.797878,-1.600695,0.823271,1.659569,0.697015,-0.009121,-2.186065,0.330599,-2.397228,-1.822613,0.490477,-2.109568,0.211807,1.831004,0.335615,1.835296,-0.064362
1.1900,0.000000,0.000000,0.123172,-1.795781,-1.616778,0.791220,1.645355,0.729937,0.057038,-2.190276,0.405241,-2.387139,-1.836591,0.457031,-2.093830,0.150718,1.831515,0.375897,1.797815,-0.022681
